Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Assignment)	Level (ProblemSet)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Default)	KC Category (Default)	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (act)	CF (curEqAbstr)	CF (knowledge-trace)	CF (orig_stu_id)	CF (orig_time)	CF (orig_trans_id)	CF (pKnowValues)	CF (postEqStu)	CF (postEqSys)	CF (preEqProps)	CF (preEqStu)	CF (preEqSys)	CF (prevRowEqAbstr)	CF (step_id)	CF (tool_event_time)	CF (transf)	CF (transfProps)	CF (tutor_event_time)
3714	All Data	9b4b6d766801ca2aa3ffd62f90a81555	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:46	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	done ButtonPressed	198	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC33		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:19.884 CEST	ef8eeed5375f330979348e1f5c74e033	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:11:46.302 UTC	nil	nil	2016-06-01 12:11:46.336 UTC
3715	All Data	24a540108b4ee7f0f88bf1f0b57ef638	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:46	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveLeft2 UpdateTextField	60	0	InCorrect	solveLeft2	UpdateTextField	x					unnamed										Single-KC		KC4		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:10.684 CEST	3440ba1763dcef0c6c604a31e6855f73	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:46.127 UTC	nil	nil	2016-06-01 12:11:46.222 UTC
3716	All Data	d2253143d86982196447edadb58c3294	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:46	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	191	0	InCorrect	solveRight1	UpdateTextField	6					unnamed										Single-KC		KC26		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:47.501 CEST	25f57ee5126430834bcc8edcd1883f08	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:46.871 UTC	nil	nil	2016-06-01 12:11:46.954 UTC
3717	All Data	248a908364475d477d8cde77ceffc898	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:46	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplSide2 UpdateComboBox	2	0	InCorrect	postExplSide2	UpdateComboBox	to/from both sides					unnamed										Single-KC		KC12		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:31.881 CEST	dcc32380660c5e9e2224dd6b1038d6be	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:46.656 UTC	nil	nil	2016-06-01 12:11:46.748 UTC
3718	All Data	fa66ca962a4f46596c3c64691ee46667	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:46	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplOp2 UpdateComboBox	2	0	InCorrect	postExplOp2	UpdateComboBox	Divided					unnamed										Single-KC		KC49		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:21.744 CEST	d4cfbf961d92b55972f43b43325be3bc	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:46.338 UTC	nil	nil	2016-06-01 12:11:46.472 UTC
3719	All Data	3dfda7f5656c176d63380a197aad95ef	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:46	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	84	0	InCorrect	solveLeft1	UpdateTextField	2x					unnamed										Single-KC		KC56		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:45.839 CEST	ed17998e2c24f68fc73a406883f023ae	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:46.806 UTC	nil	nil	2016-06-01 12:11:46.870 UTC
3720	All Data	1bb1dd9f1ae109c99678cdeba3ffdad6	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:46	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplNum2 UpdateTextField	2	0	InCorrect	postExplNum2	UpdateTextField	4					unnamed										Single-KC		KC57		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:28.682 CEST	a8684358592362baba7b9664a0ec31f4	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:46.554 UTC	nil	nil	2016-06-01 12:11:46.654 UTC
3721	All Data	956d218cf2cfaa488c9ff10632458fe1	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:46	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplNum2 UpdateTextField	3	0	InCorrect	postExplNum2	UpdateTextField	4x					unnamed										Single-KC		KC57		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:25.830 CEST	ee8827d1805f0fc57a5b726100e66f0c	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:46.474 UTC	nil	nil	2016-06-01 12:11:46.548 UTC
3722	All Data	f3e132a0a6a813dbb9f88391f9775e6b	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:46	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveRight2 UpdateTextField	61	0	InCorrect	solveRight2	UpdateTextField	2					unnamed										Single-KC		KC77		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:19.749 CEST	23223905b63a587e54308789506d53fd	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:46.225 UTC	nil	nil	2016-06-01 12:11:46.301 UTC
3723	All Data	9063c78669c646397cc669bafe143a70	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	done ButtonPressed	199	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC33		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:21.942 CEST	64ad1634d872b4020f08de6b732774c0	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:11:47.859 UTC	nil	nil	2016-06-01 12:11:47.922 UTC
3724	All Data	94ef83bc93c6af294baeee1ad39f809d	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	done ButtonPressed	200	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC33		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:02.463 CEST	50fdccc8e4584a1109e76e9ba1388e2b	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:11:47.505 UTC	nil	nil	2016-06-01 12:11:47.556 UTC
3725	All Data	7131873002eac06e1f9c510f13fc029c	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	85	0	InCorrect	solveLeft1	UpdateTextField	6					unnamed										Single-KC		KC56		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:39.859 CEST	ca8fd3bc3fa5adda20321f923523843b	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:47.923 UTC	nil	nil	2016-06-01 12:11:48.029 UTC
3726	All Data	3f7b26eb544060888da5b65973f6310d	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveRight2 UpdateTextField	62	0	InCorrect	solveRight2	UpdateTextField	3					unnamed										Single-KC		KC77		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:02.309 CEST	269cc5bb368658019a772601c892e1c2	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:47.415 UTC	nil	nil	2016-06-01 12:11:47.502 UTC
3727	All Data	8c4c44085ae21c30a7624da1e9682fe7	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveLeft2 UpdateTextField	61	0	InCorrect	solveLeft2	UpdateTextField	x					unnamed										Single-KC		KC4		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:00.516 CEST	092e623fbad84080c570b7c74c157a88	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:47.292 UTC	nil	nil	2016-06-01 12:11:47.414 UTC
3728	All Data	bf5150b1801712544edaa3fdf9ee3258	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplSide1 UpdateComboBox	31	0	InCorrect	postExplSide1	UpdateComboBox	to/from both sides					unnamed										Single-KC		KC53		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:55.461 CEST	3fb079485a93f4f17af606864f0c0dd1	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:47.221 UTC	nil	nil	2016-06-01 12:11:47.291 UTC
3729	All Data	6b54df8afcae582d502270eba8873af1	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplOp1 UpdateComboBox	24	0	InCorrect	postExplOp1	UpdateComboBox	Subtracted					unnamed										Single-KC		KC40		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:50.296 CEST	aa2e95dfc582d580594ec6e06cf87ad6	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:47.008 UTC	nil	nil	2016-06-01 12:11:47.110 UTC
3730	All Data	51b7d24b8de56a8ea1132ab2ca86ae40	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplNum1 UpdateTextField	8	0	InCorrect	postExplNum1	UpdateTextField	2x					unnamed										Single-KC		KC13		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:05:54.301 CEST	821f600c36ec74eff29f67c39819443e	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:47.115 UTC	nil	nil	2016-06-01 12:11:47.216 UTC
3731	All Data	fa6785816a2e845cc06bb1233d319a14	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplSide2 UpdateComboBox	3	1	InCorrect	postExplSide2	UpdateComboBox	to/from both sides					unnamed										Single-KC		KC12		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:20.874 CEST	1463dc6bcff4a422ff0c8c86a1ff99bf	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:47.734 UTC	nil	nil	2016-06-01 12:11:47.857 UTC
3732	All Data	8a7d5d6897a6f643bc5e4c3cb9bc8b01	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplNum2 UpdateTextField	4	1	InCorrect	postExplNum2	UpdateTextField	2					unnamed										Single-KC		KC57		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:19.656 CEST	285f6a5d1a14ab9b4d3a1db04c09712b	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:47.632 UTC	nil	nil	2016-06-01 12:11:47.726 UTC
3733	All Data	28d2a7b8100460fb0a27133dfc4c20da	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:47	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplOp2 UpdateComboBox	3	1	InCorrect	postExplOp2	UpdateComboBox	Divided					unnamed										Single-KC		KC49		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:04.743 CEST	aa740943063fc3b2281ee436f5c8ffc8	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:47.556 UTC	nil	nil	2016-06-01 12:11:47.630 UTC
3734	All Data	5735022e07fe4e8c663d05278bc9a9ad	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:48	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	done ButtonPressed	203	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC33		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:43.945 CEST	b3a72d8782c0e02da87f4e19d67ebb1c	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:11:48.110 UTC	nil	nil	2016-06-01 12:11:48.189 UTC
3735	All Data	54e4e86c449f9b7fdc091273ba2a6fbb	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:48	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveRight2 UpdateTextField	64	0	InCorrect	solveRight2	UpdateTextField	x					unnamed										Single-KC		KC77		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:58.341 CEST	13175eb6042ebf4066229a5f430fd8e1	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:48.614 UTC	nil	nil	2016-06-01 12:11:48.683 UTC
3736	All Data	243bcd4049f3642ad64e520a037240a0	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:48	US/Eastern	0.1	HINT_REQUEST		HINT_MSG	Hint	Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	done ButtonPressed	201	0	Hint	hint	ButtonPressed	-1	You have isolated x.		1	3	MAIN::done										Single-KC		KC33		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:07:25.863 CEST	137f063ab528623fdaf42587be4a64a4	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:11:48.886 UTC	nil	nil	2016-06-01 12:11:48.986 UTC
3737	All Data	533cdbd4b774ce09c9e6832049d54b94	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:48	US/Eastern	0.1	HINT_REQUEST		HINT_MSG	Hint	Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	done ButtonPressed	202	0	Hint	hint	ButtonPressed	-1	You have isolated x.		1	3	MAIN::done										Single-KC		KC33		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:07:25.323 CEST	030374f2247abb1756ce723236f9c668	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:11:48.777 UTC	nil	nil	2016-06-01 12:11:48.885 UTC
3738	All Data	71c4a2e8f89c498e0a36c2721c6729e2	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:48	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplSide1 UpdateComboBox	32	0	InCorrect	postExplSide1	UpdateComboBox	to/from both sides					unnamed										Single-KC		KC53		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:50.642 CEST	96ae82656c0beb4cdea0c5f9dba5b736	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:48.409 UTC	nil	nil	2016-06-01 12:11:48.514 UTC
3739	All Data	6a510812f415a8d30c7cb0474aac9186	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:48	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplOp1 UpdateComboBox	25	0	InCorrect	postExplOp1	UpdateComboBox	Subtracted					unnamed										Single-KC		KC40		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:46.059 CEST	2818b532ed9989f774cc3d33b11bb76f	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:48.196 UTC	nil	nil	2016-06-01 12:11:48.269 UTC
3740	All Data	749f0f718052d2266d3448de077c43b1	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:48	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	postExplNum1 UpdateTextField	9	0	InCorrect	postExplNum1	UpdateTextField	2x					unnamed										Single-KC		KC13		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:49.611 CEST	3bb5101ee521a89ae9e42a84900b6510	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:48.270 UTC	nil	nil	2016-06-01 12:11:48.404 UTC
3741	All Data	eee77184286a2294ea08dae523d5d1f3	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:48	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveRight2 UpdateTextField	63	0	InCorrect	solveRight2	UpdateTextField	1x					unnamed										Single-KC		KC77		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:07:22.323 CEST	7c514bd2868425fa216f9df249290de3	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:48.683 UTC	nil	nil	2016-06-01 12:11:48.775 UTC
3742	All Data	80ec0e197185604d687f6a75bc63e012	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:48	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveLeft2 UpdateTextField	62	0	InCorrect	solveLeft2	UpdateTextField	6					unnamed										Single-KC		KC4		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:55.215 CEST	1da507c1e1f6d2563374315fc777af1f	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:48.515 UTC	nil	nil	2016-06-01 12:11:48.613 UTC
3743	All Data	450c3bf9bff6a2fe848d3d20cce92841	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:48	US/Eastern	0.1	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	192	0	InCorrect	solveRight1	UpdateTextField	1x					unnamed										Single-KC		KC26		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:06:43.779 CEST	c54be9ebfd0b13a58f2c257947717d42	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:48.031 UTC	nil	nil	2016-06-01 12:11:48.108 UTC
3744	All Data	4fbd349845ee6928ef7d0116736a45d4	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:49	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	194	0	InCorrect	solveRight1	UpdateTextField	8					unnamed										Single-KC		KC26		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-04 16:16:44.223 CEST	484f7b2d01833172c407af850fd9eafc	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:49.393 UTC	nil	nil	2016-06-01 12:11:49.466 UTC
3745	All Data	3ae34f96c59e04fc3798b10ea403538c	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:49	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	done ButtonPressed	205	0	Correct	done	ButtonPressed	-1					MAIN::done										Single-KC		KC33		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-05 16:07:33.059 CEST	e040a21ae520659d4c1ca3f6cdcc884a	nil	nil	nil	nil	nil	nil	nil	[done][ButtonPressed]	2016-06-01 12:11:49.014 UTC	nil	nil	2016-06-01 12:11:49.086 UTC
3746	All Data	2ba26047d124e7c183847fe8535902f4	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:49	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveLeft2 UpdateTextField	64	0	InCorrect	solveLeft2	UpdateTextField	x					unnamed										Single-KC		KC4		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-04 16:17:06.006 CEST	eba4f80df99b3b5859c1558f2c7b6f38	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:49.617 UTC	nil	nil	2016-06-01 12:11:49.711 UTC
3747	All Data	b14d5aa1e9fd56c2d5bab0f835018028	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:49	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveLeft1 UpdateTextField	86	0	InCorrect	solveLeft1	UpdateTextField	x					unnamed										Single-KC		KC56		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-04 16:16:33.893 CEST	72b2e68c65a223a81c2c1a41b6ae56ed	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:49.288 UTC	nil	nil	2016-06-01 12:11:49.392 UTC
3748	All Data	8e34ced6c05c5347ae2163bbc8f90bcc	Stu_39395fed962b08e14721e6573c3385c7	S3daa7655d18ad36c3b5e33f1a0093701	2016-06-01 08:11:49	US/Eastern	0.091	ATTEMPT		RESULT		Lynnette Tutor	ProblemSetDashboard_1	x 6=3	1	2016-06-01 08:09:56	solveRight1 UpdateTextField	193	0	InCorrect	solveRight1	UpdateTextField	2					unnamed										Single-KC		KC26		Hopewell_2016_Dashboard_Study	Mr.Gill_period3	nil	nil		Stu_1c6f47bb46f08e3330b92ce49576c467	2016-05-04 16:16:56.214 CEST	cbda116166e66bbc5f926ed09531f458	nil	nil	nil	nil	nil	nil	nil		2016-06-01 12:11:49.467 UTC	nil	nil	2016-06-01 12:11:49.616 UTC
